Edition	TaskCode	Week	Training Type	Task Start date	Task End Date	Completion date			Owner	"Status
(PickList)"	EditionTaskCode
2410-A	W4T03	Week 4		11/11/2024	11/17/2024	11/17/2024			Miguel	Done	2410-AW4T03
2410-A	W5T01	Week 5		11/18/2024	11/19/2024	11/19/2024			Miguel	Done	2410-AW5T01
2410-A	W5T02	Week 5		11/18/2024	11/21/2024	11/21/2024			Miguel	Done	2410-AW5T02
2410-A	W5T03	Week 5		11/18/2024	11/24/2024	11/24/2024			Miguel	Done	2410-AW5T03
2410-A	W5T04	Week 5		11/18/2024	11/24/2024	11/24/2024			Miguel	Done	2410-AW5T04
2410-A	W5T05	Week 5		11/18/2024	11/24/2024	11/24/2024			Miguel	Done	2410-AW5T05
2410-A	W5T06	Week 5		11/18/2024	11/24/2024	11/24/2024			Miguel	Done	2410-AW5T06
2410-A	W5T07	Week 5		#N/A	#N/A	11/24/2024			Miguel	Done	2410-AW5T07
2410-A	W5T08	Week 5		#N/A	#N/A	#N/A				Done	2410-AW5T08
2410-A	W5T09	Week 5		#N/A	#N/A	#N/A			Miguel	Done	2410-AW5T09
2410-A	W6T01	Week 6		11/25/2024	12/1/2024	12/1/2024			Miguel	Done	2410-AW6T01
2410-A	W6T02	Week 6		11/25/2024	12/1/2024	12/1/2024			Miguel	Done	2410-AW6T02
2410-A	W6T03	Week 6		11/25/2024	12/1/2024	12/1/2024			Miguel	Done	2410-AW6T03
2410-A	W6T04	Week 6		#N/A	#N/A	#N/A			Miguel	Done	2410-AW6T04
2410-A	W7T01	Week 7		12/2/2024	12/8/2024	12/8/2024			Miguel	Done	2410-AW7T01
2410-A	W8T01	Week 8		12/9/2024	12/15/2024	12/15/2024			Miguel	Done	2410-AW8T01
2410-A	W8T02	Week 8		12/9/2024	12/15/2024	12/15/2024			Miguel	Done	2410-AW8T02
2410-A	W8T04	Week 8		12/9/2024	12/15/2024	12/15/2024			Miguel	Done	2410-AW8T04
2410-A	W8T05	Week 8		12/9/2024	12/15/2024	12/15/2024			Miguel	Done	2410-AW8T05
2410-B	SLW1T04	Week 1		9/25/2024	9/29/2024	9/29/2024			Miguel	Done	2410-BSLW1T04
2410-B	SLW1T05	Week 1		9/25/2024	9/29/2024	9/29/2024			Miguel	Done	2410-BSLW1T05
2410-B	SLW1T06	Week 1		9/25/2024	9/29/2024	9/29/2024			Miguel	Done	2410-BSLW1T06
2410-B	SLW1T07	Week 1		#N/A	#N/A	9/29/2024			Miguel	Done	2410-BSLW1T07
2410-B	SLW2T01	Week 2		10/2/2024	10/6/2024	10/6/2024			Miguel	Done	2410-BSLW2T01
2410-B	SLW2T02	Week 2		10/2/2024	10/6/2024	10/6/2024			Miguel	Done	2410-BSLW2T02
2410-B	SLW3T01	Week 3		10/9/2024	10/10/2024	10/10/2024			Miguel	Done	2410-BSLW3T01
2410-B	SLW4T01	Week 4		10/16/2024	10/20/2024	10/20/2024			Miguel	Done	2410-BSLW4T01
2410-B	SLW5T01	Week 5		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2410-BSLW5T01
2410-B	SLW5T02	Week 5		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2410-BSLW5T02
2410-B	SLW5T03	Week 5		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2410-BSLW5T03
2410-B	SLW5T04	Week 5		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2410-BSLW5T04
2410-B	SLW6T01	Week 6		10/30/2024	11/3/2024	11/3/2024			Miguel	Done	2410-BSLW6T01
2410-B	SLW6T02	Week 6		10/30/2024	11/3/2024	11/3/2024			Miguel	Done	2410-BSLW6T02
2410-B	SLW6T03	Week 6		11/3/2024	11/3/2024	11/3/2024			Miguel	Done	2410-BSLW6T03
2410-B	SLW6T04	Week 6		#N/A	#N/A	#N/A			Miguel	Done	2410-BSLW6T04
2410-B	SLW7T01	Week 7		11/6/2024	11/10/2024	11/10/2024			Miguel	Done	2410-BSLW7T01
2410-B	SLW8T01	Week 8		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2410-BSLW8T01
2410-B	SLW8T02	Week 8		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2410-BSLW8T02
2410-B	SLW8T03	Week 8		11/13/2024	11/17/2024	11/17/2024			Telmo	Done	2410-BSLW8T03
2410-B	SLW8T04	Week 8		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2410-BSLW8T04
2411-A	WM5T01	Week -5		10/14/2024	10/20/2024	10/20/2024			Miguel	Done	2411-AWM5T01
2411-A	WM5T02	Week -5		10/14/2024	10/20/2024	10/20/2024			Miguel	Done	2411-AWM5T02
2411-A	WM5T03	Week -5		10/14/2024	10/20/2024	10/20/2024			Miguel	Done	2411-AWM5T03
2411-A	WM5T04	Week -5		10/14/2024	10/20/2024	10/20/2024			Miguel	Done	2411-AWM5T04
2411-A	WM5T05	Week -5		#N/A	#N/A	10/20/2024			Miguel	Done	2411-AWM5T05
2411-A	WM4T01	Week -4		10/21/2024	10/27/2024	10/27/2024			Miguel	Done	2411-AWM4T01
2411-A	WM3T01	Week -3		10/28/2024	11/3/2024	11/3/2024			Miguel	Done	2411-AWM3T01
2411-A	WM3T02	Week -3		10/28/2024	11/3/2024	11/3/2024			Miguel	Done	2411-AWM3T02
2411-A	WM2T01	Week -2		11/4/2024	11/10/2024	11/10/2024			Miguel	Done	2411-AWM2T01
2411-A	WM2T02	Week -2		11/4/2024	11/10/2024	11/10/2024			Miguel	Done	2411-AWM2T02
2411-A	WM2T03	Week -2		11/4/2024	11/10/2024	11/10/2024			Miguel	Done	2411-AWM2T03
2411-A	WM1T01	Week -1		11/11/2024	11/17/2024	11/17/2024			Miguel	Done	2411-AWM1T01
2411-A	WM1T02	Week -1		11/11/2024	11/17/2024	11/17/2024			Miguel	Done	2411-AWM1T02
2411-A	W1T01	Week 1		11/18/2024	11/20/2024	11/20/2024			Miguel	Done	2411-AW1T01
2411-A	W1T02	Week 1		#N/A	#N/A	11/24/2024			Miguel	Done	2411-AW1T02
2411-A	W2T01	Week 2		11/25/2024	11/27/2024	11/27/2024			Miguel	Done	2411-AW2T01
2411-A	W2T02	Week 2		11/25/2024	12/1/2024	12/1/2024			Miguel	Done	2411-AW2T02
2411-A	W2T03	Week 2		11/25/2024	12/1/2024	12/1/2024			Miguel	Done	2411-AW2T03
2411-A	W2T04	Week 2		#N/A	#N/A	12/1/2024			Miguel	Done	2411-AW2T04
2411-A	W2T05	Week 2		#N/A	#N/A	12/1/2024			Miguel	Done	2411-AW2T05
2411-A	W3T01	Week 3		12/2/2024	12/8/2024	12/8/2024			Miguel	Done	2411-AW3T01
2411-A	W3T02	Week 3		12/2/2024	12/8/2024	12/8/2024			Miguel	Done	2411-AW3T02
2411-A	W3T03	Week 3		12/2/2024	12/8/2024	12/8/2024			Miguel	Done	2411-AW3T03
2411-A	W3T04	Week 3		12/2/2024	12/8/2024	12/8/2024			Miguel	Done	2411-AW3T04
2411-A	W3T05	Week 3		12/2/2024	12/8/2024	12/8/2024			Miguel	Done	2411-AW3T05
2411-A	W3T06	Week 3		12/2/2024	12/8/2024	12/8/2024			Miguel	Done	2411-AW3T06
2411-A	W3T07	Week 3		#N/A	#N/A	#N/A			Miguel	Done	2411-AW3T07
2411-A	W3T9	Week 3		#N/A	#N/A	12/8/2024			Miguel	Done	2411-AW3T9
2411-A	W3T10	Week 3		#N/A	#N/A	12/8/2024			Miguel	Done	2411-AW3T10
2411-A	W3T11	Week 3		#N/A	#N/A	12/8/2024			Miguel	Done	2411-AW3T11
2411-A	W4T01	Week 4		12/9/2024	12/9/2024	12/9/2024			Miguel	Done	2411-AW4T01
2411-A	W4T02	Week 4		12/9/2024	12/12/2024	12/12/2024			Miguel	Done	2411-AW4T02
2411-A	W4T03	Week 4		12/9/2024	12/15/2024	12/15/2024			Miguel	Done	2411-AW4T03
2411-A	W5T01	Week 5		12/16/2024	12/17/2024	12/17/2024			Miguel	Done	2411-AW5T01
2411-A	W5T02	Week 5		12/16/2024	12/19/2024	12/19/2024			Miguel	Done	2411-AW5T02
2411-A	W5T03	Week 5		12/16/2024	12/22/2024	12/22/2024			Miguel	Done	2411-AW5T03
2411-A	W5T04	Week 5		12/16/2024	12/22/2024	12/22/2024			Miguel	Done	2411-AW5T04
2411-A	W5T05	Week 5		12/16/2024	12/22/2024	12/22/2024			Miguel	Done	2411-AW5T05
2411-A	W5T06	Week 5		12/16/2024	12/22/2024	12/22/2024			Miguel	Done	2411-AW5T06
2411-A	W5T07	Week 5		#N/A	#N/A	12/22/2024			Miguel	Done	2411-AW5T07
2411-A	W5T08	Week 5		#N/A	#N/A	#N/A				Done	2411-AW5T08
2411-A	W6T01	Week 6		12/23/2024	12/29/2024	12/29/2024			Miguel	Done	2411-AW6T01
2411-A	W6T02	Week 6		12/23/2024	12/29/2024	12/29/2024			Miguel	Done	2411-AW6T02
2411-A	W6T03	Week 6		12/23/2024	12/29/2024	12/29/2024			Miguel	Done	2411-AW6T03
2411-A	W7T01	Week 7		12/30/2024	1/5/2025	1/5/2025			Miguel	Done	2411-AW7T01
2411-A	W8T01	Week 8		1/6/2025	1/12/2025	1/12/2025			Miguel	Done	2411-AW8T01
2411-A	W8T02	Week 8		1/6/2025	1/12/2025	1/12/2025			Miguel	Done	2411-AW8T02
2411-A	W8T04	Week 8		1/6/2025	1/12/2025	1/12/2025			Miguel	Done	2411-AW8T04
2411-A	W8T05	Week 8		1/6/2025	1/12/2025	1/12/2025			Miguel	Done	2411-AW8T05
2411-B	SLW1T01	Week 1		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2411-BSLW1T01
2411-B	SLW1T02	Week 1		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2411-BSLW1T02
2411-B	SLW1T03	Week 1		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2411-BSLW1T03
2411-B	SLW1T04	Week 1		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2411-BSLW1T04
2411-B	SLW1T05	Week 1		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2411-BSLW1T05
2411-B	SLW1T06	Week 1		10/23/2024	10/27/2024	10/27/2024			Miguel	Done	2411-BSLW1T06
2411-B	SLW2T01	Week 2		10/30/2024	11/3/2024	11/3/2024			Miguel	Done	2411-BSLW2T01
2411-B	SLW2T02	Week 2		10/30/2024	11/3/2024	11/3/2024			Miguel	Done	2411-BSLW2T02
2411-B	SLW3T01	Week 3		11/6/2024	11/7/2024	11/7/2024			Miguel	Done	2411-BSLW3T01
2411-B	SLW4T01	Week 4		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2411-BSLW4T01
2411-B	SLW5T01	Week 5		11/20/2024	11/24/2024	11/24/2024			Miguel	Done	2411-BSLW5T01
2411-B	SLW5T02	Week 5		11/20/2024	11/24/2024	11/24/2024			Miguel	Done	2411-BSLW5T02
2411-B	SLW5T03	Week 5		11/20/2024	11/24/2024	11/24/2024			Miguel	Done	2411-BSLW5T03
2411-B	SLW5T04	Week 5		11/20/2024	11/24/2024	11/24/2024			Miguel	Done	2411-BSLW5T04
2411-B	SLW6T01	Week 6		11/27/2024	12/1/2024	12/1/2024			Miguel	Done	2411-BSLW6T01
2411-B	SLW6T02	Week 6		11/27/2024	12/1/2024	12/1/2024			Miguel	Done	2411-BSLW6T02
2411-B	SLW6T03	Week 6		12/1/2024	12/1/2024	12/1/2024			Miguel	Done	2411-BSLW6T03
2411-B	SLW7T01	Week 7		12/4/2024	12/8/2024	12/8/2024			Miguel	Done	2411-BSLW7T01
2411-B	SLW8T01	Week 8		12/11/2024	12/15/2024	12/15/2024			Miguel	Done	2411-BSLW8T01
2411-B	SLW8T02	Week 8		12/11/2024	12/15/2024	12/15/2024			Miguel	Done	2411-BSLW8T02
2411-B	SLW8T03	Week 8		12/11/2024	12/15/2024	12/15/2024			Miguel	Done	2411-BSLW8T03
2411-B	SLW8T04	Week 8		12/11/2024	12/15/2024	12/15/2024			Miguel	Done	2411-BSLW8T04
2412-B	SLW1T01	Week 1		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2412-BSLW1T01
2412-B	SLW1T02	Week 1		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2412-BSLW1T02
2412-B	SLW1T03	Week 1		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2412-BSLW1T03
2412-B	SLW1T04	Week 1		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2412-BSLW1T04
2412-B	SLW1T05	Week 1		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2412-BSLW1T05
2412-B	SLW1T06	Week 1		11/13/2024	11/17/2024	11/17/2024			Miguel	Done	2412-BSLW1T06
2412-B	SLW2T01	Week 2		11/20/2024	11/24/2024	11/24/2024			Miguel	Done	2412-BSLW2T01
2412-B	SLW2T02	Week 2		11/20/2024	11/24/2024	11/24/2024			Miguel	Done	2412-BSLW2T02
2412-B	SLW3T01	Week 3		11/27/2024	11/28/2024	11/28/2024			Miguel	Done	2412-BSLW3T01
2412-B	SLW4T01	Week 4		12/4/2024	12/8/2024	12/8/2024			Miguel	Done	2412-BSLW4T01
2412-B	SLW5T01	Week 5		12/11/2024	12/15/2024	12/15/2024			Miguel	Done	2412-BSLW5T01
2412-B	SLW5T02	Week 5		12/11/2024	12/15/2024	12/15/2024			Miguel	Done	2412-BSLW5T02
2412-B	SLW5T03	Week 5		12/11/2024	12/15/2024	12/15/2024			Miguel	Done	2412-BSLW5T03
2412-B	SLW5T04	Week 5		12/11/2024	12/15/2024	12/15/2024			Miguel	Done	2412-BSLW5T04
2412-B	SLW6T01	Week 6		12/18/2024	12/22/2024	12/22/2024			Miguel	Done	2412-BSLW6T01
2412-B	SLW6T02	Week 6		12/18/2024	12/22/2024	12/22/2024			Miguel	Done	2412-BSLW6T02
2412-B	SLW6T03	Week 6		12/22/2024	12/22/2024	12/22/2024			Miguel	Done	2412-BSLW6T03
2412-B	SLW7T01	Week 7		12/25/2024	12/29/2024	12/29/2024			Miguel	Done	2412-BSLW7T01
2412-B	SLW8T01	Week 8		1/1/2025	1/5/2025	1/5/2025			Miguel	Done	2412-BSLW8T01
2412-B	SLW8T02	Week 8		1/1/2025	1/5/2025	1/5/2025			Miguel	Done	2412-BSLW8T02
2412-B	SLW8T03	Week 8		1/1/2025	1/5/2025	1/5/2025			Miguel	Done	2412-BSLW8T03
2412-B	SLW8T04	Week 8		1/1/2025	1/5/2025	1/5/2025			Miguel	Done	2412-BSLW8T04
2501-A	WM5T01	Week -5		12/16/2024	12/22/2024	12/22/2024			Miguel	Done	2501-AWM5T01
2501-A	WM5T02	Week -5		12/16/2024	12/22/2024	12/22/2024			Miguel	Done	2501-AWM5T02
2501-A	WM5T03	Week -5		12/16/2024	12/22/2024	12/22/2024			Miguel	Done	2501-AWM5T03
2501-A	WM5T04	Week -5		12/16/2024	12/22/2024	12/22/2024			Miguel	Done	2501-AWM5T04
2501-A	WM5T05	Week -5		#N/A	#N/A	12/22/2024			Miguel	Done	2501-AWM5T05
2501-A	WM4T01	Week -4		12/23/2024	12/29/2024	12/29/2024			Miguel	Done	2501-AWM4T01
2501-A	WM3T01	Week -3		12/30/2024	1/5/2025	1/5/2025			Miguel	Done	2501-AWM3T01
2501-A	WM3T02	Week -3		12/30/2024	1/5/2025	1/5/2025			Miguel	Done	2501-AWM3T02
2501-A	WM2T01	Week -2		1/6/2025	1/12/2025	1/12/2025			Miguel	Done	2501-AWM2T01
2501-A	WM2T02	Week -2		1/6/2025	1/12/2025	1/12/2025			Miguel	Done	2501-AWM2T02
2501-A	WM2T03	Week -2		1/6/2025	1/12/2025	1/12/2025			Miguel	Done	2501-AWM2T03
2501-A	WM1T01	Week -1		1/13/2025	1/19/2025	1/19/2025			Miguel	Done	2501-AWM1T01
2501-A	WM1T02	Week -1		1/13/2025	1/19/2025	1/19/2025			Miguel	Done	2501-AWM1T02
2501-A	W1T01	Week 1		1/20/2025	1/22/2025	1/22/2025			Miguel	Done	2501-AW1T01
2501-A	W1T02	Week 1		#N/A	#N/A	1/26/2025			Miguel	Done	2501-AW1T02
2501-A	W2T01	Week 2		1/27/2025	1/29/2025	1/29/2025			Miguel	Done	2501-AW2T01
2501-A	W2T02	Week 2		1/27/2025	2/2/2025	2/2/2025			Miguel	Done	2501-AW2T02
2501-A	W2T03	Week 2		1/27/2025	2/2/2025	2/2/2025			Miguel	Done	2501-AW2T03
2501-A	W2T04	Week 2		#N/A	#N/A	2/2/2025			Miguel	Done	2501-AW2T04
2501-A	W2T05	Week 2		#N/A	#N/A	#N/A			Miguel	Done	2501-AW2T05
2501-A	W3T01	Week 3		2/3/2025	2/9/2025	2/9/2025			Miguel	Done	2501-AW3T01
2501-A	W3T02	Week 3		2/3/2025	2/9/2025	2/9/2025			Miguel	Done	2501-AW3T02
2501-A	W3T03	Week 3		2/3/2025	2/9/2025	2/9/2025			Miguel	Done	2501-AW3T03
2501-A	W3T04	Week 3		2/3/2025	2/9/2025	2/9/2025			Miguel	Done	2501-AW3T04
2501-A	W3T05	Week 3		2/3/2025	2/9/2025	2/9/2025			Miguel	Done	2501-AW3T05
2501-A	W3T06	Week 3		2/3/2025	2/9/2025	2/9/2025			Miguel	Done	2501-AW3T06
2501-A	W3T7	Week 3		#N/A	#N/A	#N/A			Miguel	Done	2501-AW3T7
2501-A	W3T8	Week 3		#N/A	#N/A	2/9/2025			Miguel	Done	2501-AW3T8
2501-A	W3T9	Week 3		#N/A	#N/A	2/9/2025			Miguel	Done	2501-AW3T9
2501-A	W4T01	Week 4		2/10/2025	2/10/2025	2/10/2025			Miguel	Done	2501-AW4T01
2501-A	W4T02	Week 4		2/10/2025	2/13/2025	2/13/2025			Miguel	Done	2501-AW4T02
2501-A	W4T03	Week 4		2/10/2025	2/16/2025	2/16/2025			Miguel	Done	2501-AW4T03
2501-A	W5T01	Week 5		2/17/2025	2/18/2025	2/18/2025			Miguel	Done	2501-AW5T01
2501-A	W5T02	Week 5		2/17/2025	2/20/2025	2/20/2025			Miguel	Done	2501-AW5T02
2501-A	W5T03	Week 5		2/17/2025	2/23/2025	2/23/2025			Miguel	Done	2501-AW5T03
2501-A	W5T04	Week 5		2/17/2025	2/23/2025	2/23/2025			Miguel	Done	2501-AW5T04
2501-A	W5T05	Week 5		2/17/2025	2/23/2025	2/23/2025			Miguel	Done	2501-AW5T05
2501-A	W5T06	Week 5		2/17/2025	2/23/2025	2/23/2025			Miguel	Done	2501-AW5T06
2501-A	W5T07	Week 5		#N/A	#N/A	2/23/2025			Miguel	Done	2501-AW5T07
2501-A	W6T01	Week 6		2/24/2025	3/2/2025	3/2/2025			Miguel	Done	2501-AW6T01
2501-A	W6T02	Week 6		2/24/2025	3/2/2025	3/2/2025			Miguel	Done	2501-AW6T02
2501-A	W6T03	Week 6		2/24/2025	3/2/2025	3/2/2025			Miguel	Done	2501-AW6T03
2501-A	W7T01	Week 7		3/3/2025	3/9/2025	3/9/2025			Miguel	Done	2501-AW7T01
2501-A	W8T01	Week 8		3/10/2025	3/16/2025	3/16/2025			Miguel	Done	2501-AW8T01
2501-A	W8T02	Week 8		3/10/2025	3/16/2025	3/16/2025			Miguel	Done	2501-AW8T02
2501-A	W8T04	Week 8		3/10/2025	3/16/2025	3/16/2025			Telmo	Done	2501-AW8T04
2501-A	W8T05	Week 8		3/10/2025	3/16/2025	3/16/2025			Miguel	Done	2501-AW8T05
2501-B	SLW1T01	Week 1		12/25/2024	12/29/2024	12/29/2024			Miguel	Done	2501-BSLW1T01
2501-B	SLW1T02	Week 1		12/25/2024	12/29/2024	12/29/2024			Miguel	Done	2501-BSLW1T02
2501-B	SLW1T03	Week 1		12/25/2024	12/29/2024	12/29/2024			Miguel	Done	2501-BSLW1T03
2501-B	SLW1T04	Week 1		12/25/2024	12/29/2024	12/29/2024			Miguel	Done	2501-BSLW1T04
2501-B	SLW1T05	Week 1		12/25/2024	12/29/2024	12/29/2024			Miguel	Done	2501-BSLW1T05
2501-B	SLW1T06	Week 1		12/25/2024	12/29/2024	12/29/2024			Miguel	Done	2501-BSLW1T06
2501-B	SLW2T01	Week 2		1/1/2025	1/5/2025	1/5/2025			Miguel	Done	2501-BSLW2T01
2501-B	SLW2T02	Week 2		1/1/2025	1/5/2025	1/5/2025			Miguel	Done	2501-BSLW2T02
2501-B	SLW3T01	Week 3		1/8/2025	1/9/2025	1/9/2025			Miguel	Done	2501-BSLW3T01
2501-B	SLW4T01	Week 4		1/15/2025	1/19/2025	1/19/2025			Miguel	Done	2501-BSLW4T01
2501-B	SLW5T01	Week 5		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2501-BSLW5T01
2501-B	SLW5T02	Week 5		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2501-BSLW5T02
2501-B	SLW5T03	Week 5		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2501-BSLW5T03
2501-B	SLW5T04	Week 5		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2501-BSLW5T04
2501-B	SLW6T01	Week 6		1/29/2025	2/2/2025	2/2/2025			Miguel	Done	2501-BSLW6T01
2501-B	SLW6T02	Week 6		1/29/2025	2/2/2025	2/2/2025			Miguel	Done	2501-BSLW6T02
2501-B	SLW6T03	Week 6		2/2/2025	2/2/2025	2/2/2025			Miguel	Done	2501-BSLW6T03
2501-B	SLW7T01	Week 7		2/5/2025	2/9/2025	2/9/2025			Miguel	Done	2501-BSLW7T01
2501-B	SLW8T01	Week 8		2/12/2025	2/16/2025	2/16/2025			Miguel	Done	2501-BSLW8T01
2501-B	SLW8T02	Week 8		2/12/2025	2/16/2025	2/16/2025			Miguel	Done	2501-BSLW8T02
2501-B	SLW8T03	Week 8		2/12/2025	2/16/2025	2/16/2025			Miguel	Done	2501-BSLW8T03
2501-B	SLW8T04	Week 8		2/12/2025	2/16/2025	2/16/2025			Miguel	Done	2501-BSLW8T04
2502-A	WM5T01	Week -5		1/13/2025	1/19/2025	1/19/2025			Miguel	Done	2502-AWM5T01
2502-A	WM5T02	Week -5		1/13/2025	1/19/2025	1/19/2025			Miguel	Done	2502-AWM5T02
2502-A	WM5T03	Week -5		1/13/2025	1/19/2025	1/19/2025			Miguel	Done	2502-AWM5T03
2502-A	WM5T04	Week -5		1/13/2025	1/19/2025	1/19/2025			Miguel	Done	2502-AWM5T04
2502-A	WM5T05	Week -5		#N/A	#N/A	1/19/2025			Miguel	Done	2502-AWM5T05
2502-A	WM4T01	Week -4		1/20/2025	1/26/2025	1/26/2025			Miguel	Done	2502-AWM4T01
2502-A	WM3T01	Week -3		1/27/2025	2/2/2025	2/2/2025			Miguel	Done	2502-AWM3T01
2502-A	WM3T02	Week -3		1/27/2025	2/2/2025	2/2/2025			Miguel	Done	2502-AWM3T02
2502-A	WM2T01	Week -2		2/3/2025	2/9/2025	2/9/2025			Miguel	Done	2502-AWM2T01
2502-A	WM2T02	Week -2		2/3/2025	2/9/2025	2/9/2025			Miguel	Done	2502-AWM2T02
2502-A	WM2T03	Week -2		2/3/2025	2/9/2025	2/9/2025			Miguel	Done	2502-AWM2T03
2502-A	WM1T01	Week -1		2/10/2025	2/16/2025	2/16/2025			Miguel	Done	2502-AWM1T01
2502-A	WM1T02	Week -1		2/10/2025	2/16/2025	2/16/2025			Miguel	Done	2502-AWM1T02
2502-A	W1T01	Week 1		2/17/2025	2/19/2025	2/19/2025			Miguel	Done	2502-AW1T01
2502-A	W1T02	Week 1		#N/A	#N/A	2/23/2025			Miguel	Done	2502-AW1T02
2502-A	W2T01	Week 2		2/24/2025	2/26/2025	2/26/2025			Miguel	Done	2502-AW2T01
2502-A	W2T02	Week 2		2/24/2025	3/2/2025	3/2/2025			Miguel	Done	2502-AW2T02
2502-A	W2T03	Week 2		2/24/2025	3/2/2025	3/2/2025			Miguel	Done	2502-AW2T03
2502-A	W2T04	Week 2		#N/A	#N/A	#N/A			Miguel	Done	2502-AW2T04
2502-A	W2T05	Week 2		#N/A	#N/A	#N/A			Miguel	Done	2502-AW2T05
2502-A	W3T01	Week 3		3/3/2025	3/9/2025	3/9/2025			Miguel	Done	2502-AW3T01
2502-A	W3T02	Week 3		3/3/2025	3/9/2025	3/9/2025			Miguel	Done	2502-AW3T02
2502-A	W3T03	Week 3		3/3/2025	3/9/2025	3/9/2025			Miguel	Done	2502-AW3T03
2502-A	W3T04	Week 3		3/3/2025	3/9/2025	3/9/2025			Miguel	Done	2502-AW3T04
2502-A	W3T05	Week 3		3/3/2025	3/9/2025	3/9/2025			Miguel	Done	2502-AW3T05
2502-A	W3T06	Week 3		3/3/2025	3/9/2025	3/9/2025			Miguel	Done	2502-AW3T06
2502-A	W3T7	Week 3		#N/A	#N/A	#N/A			Miguel	Done	2502-AW3T7
2502-A	W3T8	Week 3		#N/A	#N/A	#N/A			Miguel	Done	2502-AW3T8
2502-A	W3T9	Week 3		#N/A	#N/A	#N/A			Miguel	Done	2502-AW3T9
2502-A	W4T01	Week 4		3/10/2025	3/10/2025	3/10/2025			Miguel	Done	2502-AW4T01
2502-A	W4T02	Week 4		3/10/2025	3/13/2025	3/13/2025			Miguel	Done	2502-AW4T02
2502-A	W4T03	Week 4		3/10/2025	3/16/2025	3/16/2025			Miguel	Done	2502-AW4T03
2502-A	W5T01	Week 5		3/17/2025	3/18/2025	3/18/2025			Miguel	Done	2502-AW5T01
2502-A	W5T02	Week 5		3/17/2025	3/20/2025	3/20/2025			Miguel	Done	2502-AW5T02
2502-A	W5T03	Week 5		3/17/2025	3/23/2025	3/23/2025			Miguel	Done	2502-AW5T03
2502-A	W5T04	Week 5		3/17/2025	3/23/2025	3/23/2025			Miguel	Done	2502-AW5T04
2502-A	W5T05	Week 5		3/17/2025	3/23/2025	3/23/2025			Miguel	Done	2502-AW5T05
2502-A	W5T06	Week 5		3/17/2025	3/23/2025	3/23/2025			Miguel	Done	2502-AW5T06
2502-A	W5T07	Week 5		#N/A	#N/A	#N/A			Miguel	Done	2502-AW5T07
2502-A	W6T01	Week 6		3/24/2025	3/30/2025	3/30/2025			Miguel	Done	2502-AW6T01
2502-A	W6T02	Week 6		3/24/2025	3/30/2025	3/30/2025			Miguel	Done	2502-AW6T02
2502-A	W6T03	Week 6		3/24/2025	3/30/2025	3/30/2025			Miguel	Done	2502-AW6T03
2502-A	W7T01	Week 7		3/31/2025	4/6/2025	4/6/2025			Miguel	Done	2502-AW7T01
2502-A	W8T01	Week 8		4/7/2025	4/13/2025	4/13/2025			Miguel	Done	2502-AW8T01
2502-A	W8T02	Week 8		4/7/2025	4/13/2025	4/13/2025			Miguel	Done	2502-AW8T02
2502-A	W8T04	Week 8		4/7/2025	4/13/2025	4/13/2025			Miguel	Done	2502-AW8T04
2502-A	W8T05	Week 8		4/7/2025	4/13/2025	4/13/2025			Miguel	Done	2502-AW8T05
2502-B	SLW1T01	Week 1		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2502-BSLW1T01
2502-B	SLW1T02	Week 1		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2502-BSLW1T02
2502-B	SLW1T03	Week 1		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2502-BSLW1T03
2502-B	SLW1T04	Week 1		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2502-BSLW1T04
2502-B	SLW1T05	Week 1		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2502-BSLW1T05
2502-B	SLW1T06	Week 1		1/22/2025	1/26/2025	1/26/2025			Miguel	Done	2502-BSLW1T06
2502-B	SLW2T01	Week 2		1/29/2025	2/2/2025	2/2/2025			Miguel	Done	2502-BSLW2T01
2502-B	SLW2T02	Week 2		1/29/2025	2/2/2025	2/2/2025			Miguel	Done	2502-BSLW2T02
